0.74069,0.63531,0.53799,3.2764,-0.64038,0.27556,0.21635,0.060441,3.6747,-0.31563,1
0.79211,0.5918,0.64342,4.4655,-0.31291,0.30745,0.24624,0.074662,2.2744,0.15568,1
0.48985,0.41294,0.23055,2.3477,-0.37345,0.24827,0.21605,0.038768,2.7534,-0.41508,1
0.42962,0.3558,0.16762,3.4835,-0.82513,0.29504,0.2448,0.076045,1.7673,0.066967,1
0.69,0.53331,0.48427,2.9626,-0.27496,0.2782,0.249,0.062531,2.7912,-0.75147,1
0.79594,0.64313,0.62868,3.4725,-0.93643,0.2199,0.19258,0.026568,2.6475,-0.42049,1
0.67764,0.47652,0.46303,5.1462,-0.67971,0.30123,0.24027,0.079379,2.4776,-0.13766,1
0.54606,0.47108,0.29092,2.435,-0.31389,0.34949,0.30134,0.096567,3.03,-0.41779,1
0.76917,0.58737,0.59993,4.9747,-1.4799,0.26086,0.19828,0.063384,6.4922,-1.4262,1
0.53701,0.42721,0.24756,3.0306,-0.21884,0.28433,0.22451,0.05391,2.9902,0.18325,1
0.65836,0.48843,0.4321,4.4066,-1.0613,0.29258,0.23865,0.061004,2.7158,-0.034986,1
0.55318,0.44797,0.30923,2.3584,-0.056301,0.24451,0.21038,0.052865,2.6012,-0.70612,1
0.48823,0.34664,0.22558,5.0908,0.22103,0.31979,0.26415,0.081422,3.0074,-0.31033,1
0.56911,0.48333,0.32104,2.5829,-0.64067,0.34017,0.28384,0.103,3.3891,-0.81566,1
0.67295,0.49896,0.44011,4.6933,-0.32637,0.33299,0.28195,0.0945,2.8369,-0.5112,1
0.3957,0.31263,0.13112,3.3141,0.47114,0.31838,0.26124,0.076722,2.4313,-0.19656,1
0.88579,0.69925,0.80124,4.2223,-1.0716,0.31378,0.24099,0.082747,3.5621,0.18876,1
0.2801,0.2283,0.054743,3.3502,-0.043716,0.21737,0.15804,0.02852,2.5076,0.69546,1
0.73533,0.63838,0.54115,2.3914,-0.58727,0.25636,0.199,0.047157,2.6653,0.50993,1
0.65825,0.51021,0.45092,2.7684,-0.47278,0.30205,0.23706,0.072185,3.0067,-0.017847,1
0.60686,0.46495,0.30357,5.1697,-0.98265,0.34353,0.27961,0.093352,3.8476,-0.80904,1
0.81435,0.65436,0.67255,2.8176,-0.06847,0.36598,0.28735,0.13071,4.5497,1.0256,1
0.58009,0.44695,0.31588,2.5158,-0.18989,0.35583,0.28792,0.11208,3.186,-0.5533,1
0.90186,0.71251,0.84018,4.2911,-0.94744,0.30836,0.25338,0.080394,2.7167,0.2983,1
0.85803,0.65878,0.74417,4.9555,-0.69659,0.44028,0.33909,0.18439,3.5137,0.36345,1
0.80281,0.68089,0.63554,2.3134,-0.30661,0.36645,0.27568,0.1131,4.8892,-0.12532,1
0.6869,0.55065,0.48295,5.2385,-1.3443,0.37662,0.32363,0.12824,3.3529,-0.92135,1
0.74553,0.58091,0.5451,4.4161,-0.69319,0.35067,0.25236,0.11346,4.4917,0.50726,1
0.91826,0.72406,0.84132,3.0849,-0.45036,0.33138,0.24144,0.095157,3.5913,0.99174,1
1.1869,0.83322,1.4674,5.2647,-1.364,0.29398,0.22757,0.075395,5.428,-1.2418,1
0.66825,0.49659,0.40592,3.9567,0.87366,0.33071,0.27205,0.096942,2.0257,0.26829,1
1.0433,0.75876,1.1034,3.3015,-0.1343,0.37396,0.27421,0.13203,8.1632,-1.9128,1
0.63516,0.47858,0.4148,4.0945,-0.39466,0.43348,0.28981,0.17351,8.7555,-1.5812,1
0.87005,0.63974,0.76735,4.7948,-0.77342,0.31595,0.21359,0.083283,6.4321,1.5509,1
0.95312,0.75942,0.92132,3.1347,-0.40887,0.39371,0.32567,0.14528,3.0581,-0.66714,1
0.6066,0.50304,0.33514,3.0414,-0.72571,0.37733,0.29828,0.11873,3.1098,0.53211,1
0.82906,0.67273,0.70605,4.1777,-0.92043,0.32504,0.27247,0.093339,3.1635,-0.46164,1
0.95259,0.74956,0.91326,5.1901,-1.2747,0.3246,0.27349,0.088752,2.7423,-0.41674,1
0.42086,0.30922,0.17393,6.9106,-1.8787,0.28032,0.23196,0.064594,2.1995,-0.056095,1
0.76068,0.57446,0.55413,3.561,-0.23122,0.29979,0.22364,0.067845,4.5677,0.97426,1
0.9948,0.59928,1.0277,8.7657,-1.6244,0.31488,0.24915,0.088395,5.1932,-1.1295,1
0.60789,0.48945,0.36582,2.9824,-0.092213,0.22657,0.16723,0.032472,4.2392,0.95696,1
0.45031,0.37722,0.17462,2.7212,-0.68708,0.30282,0.27874,0.070415,1.833,-0.50588,1
0.62444,0.52278,0.39839,2.65,-0.066002,0.26644,0.23078,0.047165,1.965,-0.24592,1
0.89252,0.70025,0.79705,4.8069,-0.98987,0.33758,0.27307,0.09617,1.7054,0.23104,1
0.20456,0.16775,0.015222,1.887,0.076184,0.26071,0.21155,0.0501,1.6459,0.12167,2
0.15902,0.13034,0.0086451,4.3013,1.2393,0.24291,0.20891,0.035692,4.6025,-0.94329,2
0.18684,0.15959,0.011396,2.1543,-0.12357,0.28974,0.25308,0.05568,2.9699,-0.47385,2
0.42367,0.32829,0.17245,2.6479,0.44565,0.23357,0.18676,0.037308,2.1781,-0.073619,2
0.57752,0.48503,0.32564,1.9706,0.15685,0.38493,0.31766,0.12857,3.3361,-0.38829,2
0.86831,0.70945,0.74716,2.7666,0.042809,0.36561,0.2716,0.11763,3.6954,0.43857,2
1.299,1.1178,1.7479,2.1012,0.16357,0.39752,0.30149,0.14016,2.4197,0.40099,2
0.91098,0.68462,0.84506,3.42,0.13023,0.49884,0.40745,0.22927,2.6712,-0.27697,2
0.8111,0.66015,0.65932,2.4267,0.39659,0.50201,0.41372,0.24121,2.7418,0.038654,2
1.0958,0.84375,1.2424,3.7903,-0.59325,0.45902,0.38194,0.20794,4.0137,-1.0863,2
1.0986,0.89374,1.1415,3.1526,-0.12151,0.631,0.53121,0.36911,1.8846,-0.07261,2
1.5187,1.1879,2.4023,3.9907,-0.77588,0.58069,0.46519,0.34967,3.0783,0.57456,2
0.96999,0.75807,0.96749,4.9,-1.0355,0.6175,0.50249,0.347,3.2934,0.37537,2
0.77207,0.55677,0.58705,3.8724,0.26999,0.6522,0.48544,0.42357,3.9873,0.62278,2
1.3588,1.1409,1.8779,2.1301,0.1679,0.60747,0.50876,0.31921,2.443,-0.26202,2
1.1212,0.86517,1.292,3.4672,-0.41685,0.57157,0.41606,0.32899,3.5598,0.028563,2
0.70668,0.58874,0.5173,2.668,-0.59471,0.4282,0.36168,0.17854,2.3135,-0.40466,2
1.0658,0.83864,1.121,3.659,-0.38432,0.67564,0.57115,0.46548,2.6059,0.0041396,2
1.0347,0.80227,1.1145,3.5216,-0.2774,0.65943,0.48136,0.43783,3.5265,0.20947,2
1.2655,1.0301,1.6296,2.597,-0.13609,0.51903,0.39361,0.26277,3.1381,0.32048,2
0.95531,0.80295,0.93662,2.3771,-0.35475,0.67472,0.5436,0.44318,2.9725,0.19508,2
1.0566,0.78561,1.1497,3.6395,0.51486,0.64254,0.50936,0.43004,2.9343,-0.53035,2
0.87787,0.62103,0.78451,6.2888,-1.2908,0.62534,0.46969,0.33674,4.7967,0.94697,2
1.0519,0.91244,1.1429,2.2227,0.15221,0.584,0.46228,0.34503,2.5035,0.38892,2
0.80814,0.60914,0.6344,3.4587,0.16816,0.69472,0.56371,0.46228,2.6814,0.089047,2
0.87375,0.73459,0.76827,3.0152,-0.96047,0.90168,0.68308,0.82113,3.5213,-0.57427,2
0.71874,0.57344,0.49176,2.6405,0.33122,0.5345,0.4627,0.25586,2.8503,-0.75137,2
1.0754,0.82947,1.1901,3.4112,-0.73919,0.59203,0.46167,0.3605,3.8683,-0.70441,2
0.8876,0.65606,0.78485,3.0881,0.14208,0.58351,0.45453,0.32253,2.8475,0.24762,2
0.95001,0.79513,0.92404,2.1173,0.086939,0.60577,0.48121,0.36214,3.372,-0.54674,2
1.0868,0.94508,1.2254,2.2875,-0.50775,0.57808,0.4933,0.30971,2.3107,-0.26927,2
1.1437,0.99304,1.3398,1.9667,-0.098591,0.53386,0.41489,0.26362,3.7982,-0.76126,2
1.0039,0.79615,1.0301,3.1231,-0.48379,0.49242,0.36652,0.24769,3.3179,0.9091,2
1.0485,0.84987,1.0698,2.4986,0.16272,0.78951,0.58192,0.60884,3.5305,-0.34817,2
1.0013,0.73564,1.035,3.578,-0.91146,0.48785,0.41606,0.24162,2.1344,0.0095807,2
1.3227,1.1712,1.7357,2.3376,-0.51546,0.52356,0.39478,0.28004,4.8972,0.90644,2
0.89815,0.74278,0.8361,1.9119,0.028338,0.68632,0.52962,0.47086,3.2161,0.63005,2
1.0093,0.82301,1.0144,3.4599,-0.50596,0.69817,0.52085,0.49577,3.4773,0.53696,2
0.92451,0.71761,0.86055,3.0564,0.28616,0.64256,0.50978,0.40692,2.6703,-0.034568,2
1.2035,0.89612,1.4822,3.0617,-0.31595,0.57891,0.42743,0.32929,3.4609,0.86816,2
1.3109,1.1318,1.7493,2.1266,-0.31391,0.78497,0.54681,0.61674,4.5657,-0.075377,2
0.97932,0.78016,0.99892,2.4611,-0.4919,0.57184,0.49826,0.30582,2.1169,-0.35012,2
0.96557,0.78459,0.94209,2.6733,-0.53053,0.61825,0.49841,0.36858,1.963,0.16718,2
0.76801,0.64008,0.59202,2.1687,0.14442,0.75078,0.62564,0.55427,3.0176,-0.84761,2
1.2057,0.96243,1.4618,2.7871,-0.17955,0.88087,0.70349,0.77461,3.5097,-0.193,2
1.0845,0.80669,1.1854,4.3417,0.15873,0.63057,0.48208,0.38808,3.4349,0.29129,2
1.1024,0.89408,1.2634,2.5349,-0.26129,0.64544,0.47758,0.42552,3.6055,-0.39624,2
1.0465,0.94303,1.0596,2.1055,-0.50399,0.80788,0.66997,0.65826,3.0852,-0.65144,2
1.1109,0.79172,1.26,5.0424,-0.87399,0.77409,0.62697,0.6098,2.815,-0.31736,2
0.98451,0.76725,1.0011,4.5677,0.57291,0.80594,0.61778,0.6515,3.9503,-0.60128,2
1.1666,0.9376,1.3735,2.6075,-0.24374,0.63559,0.46152,0.40642,3.7517,-0.35072,2
0.66162,0.51496,0.44926,2.7763,-0.1124,0.57407,0.4678,0.2912,2.894,0.051596,2
0.9415,0.77712,0.88987,2.4004,-0.099813,0.76583,0.56647,0.58963,5.1335,-0.71722,2
0.8542,0.68906,0.75492,2.5595,0.27164,0.74836,0.57901,0.56875,3.8367,-0.73453,2
1.0565,0.8145,1.1358,3.3111,-0.81767,0.79427,0.599,0.63105,3.3607,0.33496,2
1.3753,1.1042,1.9393,3.2443,-0.57722,0.72267,0.59257,0.51515,2.5351,-0.21873,2
0.77383,0.59589,0.6228,3.7487,-0.88589,0.73583,0.61415,0.56225,2.1291,-0.017768,2
0.85854,0.68258,0.73355,2.7811,-0.19238,0.63879,0.54243,0.41663,2.205,-0.28089,2
1.2523,1.0376,1.5858,2.9068,-0.57101,0.68165,0.58819,0.45584,2.5135,-0.38011,2
1.0284,0.81315,1.0941,3.2135,-0.077464,0.5247,0.37102,0.28537,5.3101,-1.3077,2
1.1404,0.96209,1.3532,2.2994,-0.36054,0.57818,0.42611,0.28672,3.9058,1.0795,2
1.2698,1.1042,1.6277,1.9598,0.19901,0.62404,0.46564,0.39152,3.6863,1.0307,2
1.0954,0.8951,1.2237,2.7547,0.4007,0.57546,0.49141,0.3432,2.2136,-0.59379,2
0.78368,0.65537,0.60549,2.3783,-0.41609,0.61667,0.47158,0.34115,3.2352,0.42396,2
0.85972,0.68054,0.75732,2.9255,-0.24198,0.67733,0.5159,0.45344,4.0368,0.73881,2
1.3156,1.0433,1.7822,3.9025,-0.91667,0.52155,0.43209,0.26264,2.7496,-0.43906,2
1.2358,0.92162,1.5355,3.14,0.14984,0.56347,0.48529,0.31347,1.9363,-0.23681,2
1.3237,0.91754,1.8238,5.5452,-1.0355,0.51475,0.4404,0.23922,2.3036,-0.035716,2
1.0339,0.86721,1.1108,2.718,-0.58077,0.49184,0.39127,0.24067,2.7511,-0.38566,2
1.2615,0.95425,1.6105,3.9958,-0.84244,0.60206,0.50672,0.36896,3.3399,-0.66097,2
1.15,0.87435,1.366,3.2574,-0.12142,0.5713,0.43908,0.28885,3.2854,0.45633,2
1.0146,0.78016,1.0036,4.2407,-0.61639,0.41022,0.36562,0.16091,2.3986,-0.35444,2
1.1259,0.93454,1.3051,2.1331,-0.17856,0.63557,0.56284,0.40665,2.3054,-0.45605,2
1.0795,0.90428,1.2081,2.7793,-0.44363,0.90921,0.71414,0.83918,2.548,-0.23417,2
1.4932,1.1243,2.2753,3.9963,-0.53088,0.87572,0.68002,0.75139,3.2087,0.38309,2
1.0577,0.80397,1.1307,2.8318,-0.14909,0.69257,0.55482,0.47584,2.6875,0.073769,2
1.2546,1.0008,1.6313,2.5524,-0.48109,0.72049,0.61574,0.52455,2.4821,-0.66826,2
0.90753,0.68531,0.84077,3.1961,-0.26482,0.46418,0.40046,0.20404,2.0392,-0.2498,2
0.83803,0.67612,0.66175,2.2288,0.2907,0.58188,0.42524,0.32017,3.3427,0.88466,2
1.1219,0.83763,1.306,3.336,0.31964,0.7422,0.62231,0.54093,1.8228,0.31433,2
1.1687,0.9427,1.3745,2.6205,-0.32369,0.53644,0.45351,0.26649,2.143,-0.063993,2
0.78942,0.63804,0.6487,2.7967,-0.59785,0.67116,0.53223,0.45357,2.4189,0.29795,2
0.91305,0.75772,0.78476,2.4636,-0.072571,0.56518,0.48907,0.3028,2.1446,-0.35905,2
0.84813,0.65403,0.74187,3.162,-0.018823,0.6862,0.53034,0.48421,3.4851,-0.87663,2
1.0548,0.89816,1.1504,2.2048,-0.35172,0.70772,0.56575,0.4877,2.9612,-0.52023,2
0.89564,0.71998,0.8159,3.2355,-0.4961,0.50635,0.4232,0.25806,2.2374,-0.21463,2
0.67525,0.52992,0.4646,3.2,-0.0026253,0.65101,0.50468,0.4119,3.6677,0.64166,2
0.84304,0.71114,0.70607,2.4677,-0.49451,0.97973,0.78016,0.95059,3.3102,-0.43142,2
1.0445,0.76827,1.1332,3.6557,0.39259,0.82263,0.66517,0.70018,2.6683,-0.375,2
0.79228,0.59996,0.58678,3.8833,1.0063,0.35058,0.30746,0.095888,2.3305,-0.27146,2
1.0417,0.83355,1.1204,3.0752,-0.42039,0.60531,0.45192,0.35209,3.1619,0.80484,2
0.6868,0.5928,0.43756,3.3843,-1.0662,0.43755,0.33561,0.18877,2.5024,0.27303,2
0.50491,0.37895,0.24252,3.427,0.85113,0.50714,0.39637,0.23232,3.096,0.20218,2
0.60991,0.42145,0.36051,4.2362,0.29896,0.53942,0.38836,0.28149,5.3182,0.56565,2
1.0531,0.88116,1.1468,2.1019,0.19075,0.46818,0.38341,0.21563,2.2458,0.039524,2
0.87389,0.73732,0.79489,2.5047,-0.54672,0.54083,0.40571,0.27254,4.1559,0.68631,2
0.60323,0.47347,0.32717,2.4599,0.591,0.39577,0.30179,0.13102,2.631,0.63463,2
0.86379,0.68054,0.75291,3.9403,-0.79645,0.66364,0.51692,0.4481,2.9714,0.3035,2
0.85494,0.72508,0.7323,2.3145,-0.34302,0.56244,0.45147,0.29072,2.8163,-0.12249,2
1.1044,0.86688,1.2602,2.5984,0.089802,1.0868,0.84429,1.1911,4.0867,-0.32673,2
1.1328,0.94033,1.3256,2.2765,0.48307,0.56876,0.44943,0.33435,2.8804,-0.66473,2
0.99895,0.75909,0.97973,3.2709,0.3686,0.45412,0.31898,0.19673,5.1675,0.93254,2
0.85616,0.65744,0.74902,2.9058,0.4124,0.57029,0.43164,0.31625,5.696,-1.4528,2
0.66623,0.56221,0.44353,2.098,-0.049361,0.48118,0.39827,0.22018,3.0486,-0.53149,2
0.63393,0.51087,0.37875,2.7772,-0.1447,0.41932,0.32699,0.16155,2.5052,0.37227,2
0.77303,0.66185,0.61764,2.3751,-0.41693,0.33069,0.27073,0.097731,3.0821,-0.29717,2
0.43758,0.36671,0.18231,2.2824,-0.03115,0.30626,0.21956,0.06919,3.5299,0.77808,2
0.71765,0.59657,0.52794,3.2086,-0.17491,0.47933,0.38428,0.2083,2.4936,0.14161,2
0.84449,0.71488,0.64021,2.0035,0.05839,0.46055,0.38107,0.20476,2.6317,-0.39963,2
0.8191,0.63023,0.69527,3.3443,-0.16842,0.4688,0.35994,0.21826,3.7065,-0.59315,2
1.1658,1.0049,1.3853,2.2925,-0.53635,0.56609,0.4356,0.314,2.4728,0.42736,2
0.75795,0.568,0.593,3.3813,0.13246,0.44899,0.34491,0.19561,6.3115,-1.6228,2
0.84944,0.64824,0.73162,3.1623,-0.1262,0.53562,0.38995,0.27138,4.0912,0.31195,2
0.78345,0.62988,0.62583,3.2377,-0.61427,0.61151,0.44841,0.36572,3.7365,0.072721,2
0.75525,0.54319,0.59169,3.9784,0.13942,0.60268,0.47728,0.35519,2.8469,-0.11087,2
0.53856,0.46258,0.25488,2.5018,-0.31116,0.58783,0.48922,0.33349,2.4389,-0.35707,2
0.80409,0.6853,0.63068,3.5292,-0.95015,0.61833,0.50162,0.37044,3.069,-0.070243,2
0.89022,0.74107,0.82335,2.241,-0.46348,0.5481,0.38326,0.29102,5.0521,1.2615,2
1.108,0.76792,1.2156,4.6592,0.11317,0.40665,0.32117,0.14547,2.5677,-0.15353,2
0.66127,0.56119,0.44267,2.4646,-0.51035,0.36175,0.25251,0.1168,5.4093,1.3412,2
0.23269,0.17491,0.038146,2.6049,0.17375,0.17493,0.15759,0.0074239,2.7994,-0.65291,3
0.22818,0.17254,0.038424,3.1968,0.51464,0.17249,0.1452,0.0096903,2.9213,0.53713,3
0.32276,0.24088,0.082213,4.0554,0.82443,0.17171,0.15219,0.0065867,2.5557,0.41436,3
0.37889,0.26401,0.12117,4.7203,1.2855,0.16259,0.14607,0.0053136,1.8962,-0.31924,3
0.24747,0.2096,0.052785,2.5943,-0.013958,0.16985,0.1353,0.011109,2.5341,0.64578,3
0.26107,0.23136,0.047004,2.4821,-0.68665,0.16376,0.14229,0.0069337,2.9571,0.18139,3
0.28924,0.19465,0.069451,3.4912,0.74961,0.1762,0.15234,0.0082133,1.8251,-0.027837,3
0.31802,0.25074,0.071862,3.243,0.26175,0.16505,0.15132,0.0058385,3.3057,-0.68744,3
0.20639,0.17387,0.024388,5.7501,-0.95156,0.1405,0.12989,0.0035742,3.0226,-0.81138,3
0.26646,0.21911,0.049317,2.4704,0.17611,0.15784,0.14301,0.0046478,2.1913,-0.2508,3
0.17611,0.14329,0.021298,2.2765,-0.18079,0.15796,0.13719,0.0076191,2.2611,-0.22458,3
0.33017,0.26232,0.087253,2.3125,0.43418,0.17206,0.15045,0.0079878,2.225,-0.06415,3
0.18957,0.15145,0.023156,3.6068,0.42585,0.16702,0.14841,0.0068318,2.5255,-0.32697,3
0.29839,0.23238,0.062233,2.3187,0.25875,0.16815,0.14913,0.0062852,3.2675,0.6284,3
0.25287,0.1705,0.04633,4.669,1.3793,0.15585,0.12872,0.008042,1.7891,0.48557,3
0.2703,0.20552,0.054628,4.7234,0.91268,0.17489,0.14739,0.010558,2.4992,0.24247,3
0.2309,0.17866,0.039725,2.6486,-0.017103,0.1618,0.14244,0.0091784,2.6907,-0.44635,3
0.23843,0.19192,0.035547,2.1089,0.26762,0.15467,0.14301,0.0036176,1.8017,-0.016471,3
0.25059,0.18478,0.041422,3.0188,0.70563,0.16403,0.14826,0.0058016,2.3876,-0.29132,3
0.22542,0.17083,0.031144,2.3405,0.49374,0.127,0.088736,0.0093623,1.9172,0.53026,3
0.217,0.15554,0.031353,3.3057,0.93459,0.15053,0.1401,0.0032033,3.3105,-0.5485,3
0.23529,0.19225,0.040791,3.8742,0.12596,0.17463,0.15759,0.0073154,2.6736,-0.81529,3
0.20206,0.16505,0.024273,2.4344,-0.0066372,0.15204,0.13208,0.0065433,2.0173,-0.14128,3
